age;job;marital;education;default;housing;loan;contact;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
49;unemployed;married;professional.course;unknown;yes;yes;cellular;2;999;-1;unknown;1.4;93.918;-42.7;4.963;5228.1;yes
33;services;married;high.school;yes;no;no;cellular;6;999;-1;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
40;technician;divorced;professional.course;no;no;no;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.966;5228.1;no
36;admin.;married;university.degree;unknown;no;no;cellular;2;999;0;unknown;1.4;93.444;-36.1;4.968;5228.1;no
37;blue-collar;married;basic;no;no;no;telephone;7;999;1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
49;technician;married;high.school;unknown;no;no;cellular;1;999;3;fail;-1.8;93.075;-47.1;1.405;5099.1;no
40;admin.;single;high.school;no;yes;yes;telephone;12;999;1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
43;self-employed;married;high.school;unknown;no;no;cellular;0;999;-1;unknown;-1.8;93.075;-47.1;1.498;5099.1;no
34;admin.;single;high.school;yes;no;no;cellular;0;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
31;technician;single;professional.course;no;yes;no;cellular;6;999;-1;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
47;technician;married;high.school;no;no;no;telephone;0;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
33;blue-collar;single;high.school;no;yes;no;cellular;6;999;2;unknown;-1.8;92.893;-46.2;1.244;5099.1;no
53;admin.;divorced;other;unknown;no;no;telephone;3;999;0;unknown;1.4;94.465;-41.8;4.864;5228.1;no
29;services;married;high.school;no;yes;no;cellular;4;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
38;blue-collar;married;basic;no;yes;no;cellular;2;999;-1;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
27;admin.;married;university.degree;no;unknown;unknown;cellular;1;999;0;unknown;1.4;93.918;-42.7;4.962;5228.1;no
34;self-employed;divorced;university.degree;no;yes;no;cellular;4;999;2;unknown;-1.8;92.893;-46.2;1.327;5099.1;no
29;admin.;single;university.degree;no;yes;yes;telephone;9;999;0;unknown;1.4;93.444;-36.1;4.962;5228.1;no
58;other;married;university.degree;no;yes;no;cellular;1;999;1;unknown;-1.1;94.601;-49.5;1.0;4963.6;no
52;entrepreneur;divorced;high.school;no;no;no;cellular;3;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
37;blue-collar;married;high.school;no;yes;yes;cellular;1;999;-1;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
37;blue-collar;married;basic;no;yes;no;cellular;2;999;0;unknown;1.4;93.918;-42.7;4.961;5228.1;no
42;blue-collar;divorced;basic;no;no;no;telephone;4;999;0;unknown;1.4;94.465;-41.8;4.961;5228.1;no
36;admin.;single;university.degree;no;no;no;cellular;4;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
56;blue-collar;married;basic;unknown;no;no;cellular;5;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
38;technician;married;university.degree;no;yes;no;cellular;0;999;2;unknown;1.4;93.444;-36.1;4.968;5228.1;no
43;admin.;married;basic;unknown;yes;no;cellular;3;999;3;fail;-1.8;92.893;-46.2;1.25;5099.1;no
59;admin.;married;university.degree;no;yes;no;cellular;3;999;0;unknown;1.4;93.444;-36.1;4.965;5228.1;no
33;services;married;high.school;no;yes;no;cellular;0;999;2;unknown;-1.8;93.075;-47.1;1.365;5099.1;no
32;admin.;married;high.school;no;yes;no;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.856;5191.0;no
42;entrepreneur;married;basic;no;yes;no;cellular;4;999;0;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
32;blue-collar;married;basic;unknown;no;no;cellular;3;999;-1;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
32;unemployed;married;university.degree;no;yes;no;cellular;1;999;1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
48;admin.;single;university.degree;no;yes;yes;cellular;3;999;0;fail;-0.1;93.2;-42.0;4.076;5195.8;no
35;technician;married;university.degree;no;yes;no;cellular;4;29;5;fail;-1.7;94.027;-38.3;0.9;4991.6;yes
55;self-employed;married;university.degree;unknown;no;no;telephone;1;999;1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
36;technician;divorced;professional.course;no;yes;no;cellular;5;999;0;unknown;1.4;93.444;-36.1;4.966;5228.1;no
24;self-employed;married;university.degree;no;yes;no;cellular;3;999;2;unknown;1.4;93.918;-42.7;4.961;5228.1;no
50;blue-collar;married;other;no;yes;no;cellular;5;999;-1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
58;technician;single;professional.course;no;yes;yes;telephone;6;999;0;unknown;1.4;94.465;-41.8;4.959;5228.1;no
48;technician;divorced;basic;unknown;yes;yes;telephone;0;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
62;other;married;basic;no;yes;yes;cellular;4;999;1;unknown;-3.0;92.713;-33.0;0.714;5023.5;yes
34;technician;divorced;basic;no;no;no;telephone;3;999;2;unknown;1.4;94.465;-41.8;4.864;5228.1;no
56;admin.;married;university.degree;no;yes;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.855;5191.0;no
30;technician;married;university.degree;no;no;no;cellular;4;999;1;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
33;entrepreneur;married;high.school;no;yes;no;cellular;2;999;2;fail;-1.8;92.893;-46.2;1.299;5099.1;no
43;admin.;single;university.degree;no;yes;unknown;telephone;6;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
35;admin.;married;high.school;no;yes;no;cellular;4;999;0;unknown;-1.8;92.893;-46.2;1.281;5099.1;no
32;technician;married;university.degree;no;no;no;telephone;1;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
22;student;single;other;no;yes;no;cellular;4;999;2;unknown;-1.8;93.749;-34.6;0.646;5008.7;no
51;technician;married;high.school;unknown;no;no;cellular;2;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;no
27;services;married;high.school;no;yes;no;telephone;6;999;1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
27;services;single;high.school;no;no;no;telephone;2;999;1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
47;blue-collar;married;high.school;no;no;no;cellular;4;999;-1;unknown;1.4;93.444;-36.1;4.967;5228.1;no
50;technician;divorced;basic;unknown;yes;no;cellular;1;999;2;fail;-1.8;92.893;-46.2;1.291;5099.1;no
34;technician;married;professional.course;no;no;no;cellular;3;999;1;unknown;-1.8;93.749;-34.6;0.645;5008.7;yes
35;services;divorced;high.school;no;yes;no;telephone;2;999;0;unknown;1.4;94.465;-41.8;4.866;5228.1;no
68;entrepreneur;married;high.school;no;no;no;cellular;3;999;2;unknown;-2.9;92.963;-40.8;1.26;5076.2;yes
47;technician;married;basic;no;yes;no;cellular;3;999;2;fail;-0.1;93.2;-42.0;4.153;5195.8;no
32;admin.;divorced;professional.course;no;yes;yes;cellular;4;999;1;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
44;services;married;university.degree;no;no;no;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.966;5228.1;no
47;blue-collar;married;basic;unknown;no;no;telephone;2;999;-1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
53;admin.;married;basic;no;yes;no;cellular;3;999;0;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
33;technician;single;professional.course;no;no;no;cellular;0;999;1;fail;-1.8;93.075;-47.1;1.483;5099.1;no
39;admin.;married;high.school;no;no;no;cellular;4;999;0;fail;-1.1;94.767;-50.8;1.05;4963.6;no
84;other;married;basic;no;yes;yes;cellular;1;11;5;fail;-1.8;92.893;-46.2;1.259;5099.1;no
51;self-employed;married;basic;unknown;no;yes;cellular;0;999;-1;unknown;1.4;93.444;-36.1;4.97;5228.1;no
53;admin.;married;high.school;no;yes;no;cellular;5;999;0;fail;-2.9;92.963;-40.8;1.215;5076.2;no
34;self-employed;married;basic;no;yes;no;cellular;3;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
28;blue-collar;married;basic;unknown;yes;unknown;telephone;4;999;0;unknown;1.4;94.465;-41.8;4.864;5228.1;no
38;technician;married;professional.course;unknown;no;yes;telephone;3;999;2;unknown;1.4;94.465;-41.8;4.961;5228.1;no
43;blue-collar;married;basic;no;no;no;telephone;3;999;0;unknown;1.4;94.465;-41.8;4.958;5228.1;no
26;services;single;professional.course;no;yes;no;cellular;0;999;-1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
55;admin.;married;university.degree;no;no;no;telephone;3;999;0;unknown;1.4;94.465;-41.8;4.959;5228.1;no
23;services;married;high.school;unknown;no;no;cellular;4;999;-1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
46;blue-collar;divorced;basic;no;yes;no;telephone;6;999;2;unknown;-1.8;93.075;-47.1;1.423;5099.1;no
37;blue-collar;single;professional.course;no;yes;no;cellular;6;999;3;fail;-1.8;93.075;-47.1;1.405;5099.1;no
39;technician;single;university.degree;no;no;no;telephone;4;999;0;unknown;1.4;94.465;-41.8;4.96;5228.1;no
56;blue-collar;married;basic;no;yes;no;cellular;0;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
22;services;single;high.school;no;no;no;cellular;5;999;0;unknown;1.4;93.918;-42.7;4.957;5228.1;no
31;technician;single;university.degree;no;unknown;no;cellular;5;999;2;unknown;-1.1;94.199;-37.5;0.879;4963.6;yes
42;blue-collar;single;basic;no;no;no;telephone;4;999;2;unknown;1.4;94.465;-41.8;4.96;5228.1;no
54;services;married;high.school;unknown;yes;no;telephone;4;999;0;unknown;1.4;94.465;-41.8;4.865;5228.1;no
51;technician;unknown;university.degree;no;no;yes;telephone;4;999;0;unknown;1.4;94.465;-41.8;4.96;5228.1;no
41;blue-collar;divorced;basic;unknown;yes;no;cellular;4;999;0;unknown;-1.8;92.893;-46.2;1.281;5099.1;no
46;blue-collar;married;basic;no;yes;no;cellular;5;999;-1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
58;other;married;basic;unknown;no;no;cellular;4;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
25;student;married;university.degree;yes;no;no;telephone;5;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
42;technician;married;university.degree;no;yes;yes;cellular;5;999;2;unknown;1.4;93.444;-36.1;4.964;5228.1;no
25;technician;unknown;university.degree;no;yes;no;telephone;1;999;0;unknown;1.4;94.465;-41.8;4.864;5228.1;no
56;admin.;single;university.degree;no;no;yes;cellular;6;999;1;unknown;-1.8;92.893;-46.2;1.354;5099.1;yes
33;self-employed;single;university.degree;no;no;no;cellular;3;999;-1;unknown;-1.8;93.075;-47.1;1.435;5099.1;yes
46;other;single;other;unknown;yes;yes;telephone;1;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
27;blue-collar;single;basic;no;no;no;telephone;6;999;0;unknown;1.4;94.465;-41.8;4.96;5228.1;no
37;blue-collar;unknown;high.school;no;no;no;telephone;0;999;2;unknown;1.4;94.465;-41.8;4.866;5228.1;no
19;unknown;single;other;no;no;yes;cellular;3;34;3;success;-1.8;93.876;-40.0;0.697;5008.7;yes
27;admin.;married;high.school;unknown;no;no;cellular;3;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
26;admin.;married;high.school;no;yes;no;cellular;4;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
53;blue-collar;married;basic;no;yes;no;cellular;6;999;-1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
42;admin.;unknown;high.school;no;no;unknown;cellular;2;999;-1;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
43;unemployed;divorced;basic;unknown;no;no;cellular;6;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
33;admin.;married;professional.course;no;yes;no;cellular;2;999;-1;unknown;1.4;93.444;-36.1;4.967;5228.1;no
45;technician;married;high.school;no;no;no;cellular;0;999;2;unknown;-3.4;92.649;-30.1;0.714;5017.5;yes
38;unknown;married;basic;no;yes;no;cellular;2;999;1;unknown;-1.8;92.893;-46.2;1.25;5099.1;no
44;services;married;professional.course;no;no;no;cellular;2;999;2;unknown;1.4;93.444;-36.1;4.97;5228.1;no
48;technician;single;university.degree;no;no;yes;telephone;3;999;0;unknown;1.4;94.465;-41.8;4.865;5228.1;no
31;blue-collar;divorced;basic;no;yes;no;telephone;20;999;1;unknown;1.1;93.994;-36.4;4.859;5191.0;no
33;admin.;divorced;university.degree;no;yes;no;cellular;6;999;-1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
37;blue-collar;married;basic;no;yes;unknown;cellular;2;20;3;success;-1.8;92.893;-46.2;1.27;5099.1;no
72;other;divorced;basic;no;yes;yes;cellular;1;999;-1;unknown;-3.4;92.649;-30.1;0.715;5017.5;yes
40;technician;single;professional.course;no;yes;no;cellular;6;999;1;unknown;-1.8;92.893;-46.2;1.244;5099.1;no
38;admin.;single;high.school;no;no;unknown;telephone;4;999;2;unknown;1.4;94.465;-41.8;4.864;5228.1;no
22;technician;single;university.degree;no;yes;no;cellular;5;999;0;unknown;-1.8;93.075;-47.1;1.384;5099.1;no
49;unknown;married;other;yes;yes;no;cellular;6;999;-1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
44;unemployed;divorced;high.school;no;no;no;cellular;1;999;-1;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
46;admin.;married;university.degree;unknown;yes;yes;telephone;9;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
38;entrepreneur;divorced;high.school;unknown;no;no;cellular;5;999;1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
43;blue-collar;married;basic;unknown;no;no;telephone;4;999;-1;unknown;1.4;94.465;-41.8;4.958;5228.1;no
38;technician;married;basic;no;no;no;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
33;blue-collar;married;basic;no;no;no;cellular;0;999;1;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
16;student;single;basic;no;no;yes;cellular;1;999;2;unknown;-3.4;92.431;-26.9;0.72;5017.5;yes
37;services;married;other;unknown;yes;yes;cellular;6;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;yes
32;technician;married;high.school;unknown;no;no;telephone;4;999;1;unknown;1.4;94.465;-41.8;4.961;5228.1;no
38;admin.;married;university.degree;unknown;yes;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
54;other;married;other;no;no;no;cellular;1;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;no
76;other;married;basic;no;yes;yes;cellular;5;999;2;unknown;-2.9;92.469;-33.6;1.059;5076.2;no
48;entrepreneur;married;other;unknown;no;no;telephone;3;999;2;unknown;1.1;93.994;-36.4;4.856;5191.0;no
36;admin.;married;high.school;no;no;no;cellular;5;999;1;fail;-1.8;93.075;-47.1;1.445;5099.1;no
41;technician;married;university.degree;no;yes;no;cellular;0;999;2;unknown;1.4;93.444;-36.1;4.964;5228.1;no
33;services;single;high.school;no;yes;no;cellular;1;999;3;fail;-1.8;92.893;-46.2;1.313;5099.1;no
30;services;married;basic;unknown;yes;no;cellular;6;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
33;admin.;single;university.degree;no;no;no;telephone;2;999;0;unknown;1.1;93.994;-36.4;4.859;5191.0;no
57;other;married;professional.course;no;yes;no;cellular;6;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
51;technician;single;professional.course;unknown;no;no;cellular;1;999;1;fail;-1.8;92.893;-46.2;1.291;5099.1;no
28;student;single;high.school;yes;yes;no;cellular;2;999;1;unknown;-1.8;92.893;-46.2;1.299;5099.1;no
37;technician;married;university.degree;yes;yes;yes;cellular;7;999;0;unknown;1.4;93.444;-36.1;4.962;5228.1;no
30;services;single;high.school;no;yes;no;cellular;3;999;1;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
32;blue-collar;single;basic;no;yes;no;cellular;2;999;0;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
36;blue-collar;single;other;no;no;yes;telephone;0;999;2;unknown;1.4;94.465;-41.8;4.967;5228.1;no
28;admin.;single;university.degree;no;yes;no;telephone;1;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
68;technician;married;professional.course;no;yes;no;cellular;3;999;-1;unknown;-1.8;92.843;-50.0;1.799;5099.1;yes
41;self-employed;married;high.school;unknown;yes;no;cellular;1;999;2;unknown;-1.8;93.075;-47.1;1.498;5099.1;no
36;admin.;single;university.degree;no;yes;no;telephone;4;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
28;technician;single;university.degree;no;no;no;telephone;4;999;2;unknown;-1.8;92.893;-46.2;1.25;5099.1;no
28;technician;married;basic;no;yes;no;cellular;3;999;2;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
38;blue-collar;married;basic;unknown;no;no;telephone;14;999;0;unknown;1.1;93.994;-36.4;4.864;5191.0;no
45;blue-collar;married;other;unknown;yes;no;telephone;5;999;-1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
45;admin.;unknown;basic;unknown;yes;no;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.968;5228.1;no
43;admin.;single;university.degree;unknown;yes;yes;telephone;5;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
30;technician;single;university.degree;no;yes;no;telephone;4;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
58;admin.;married;university.degree;no;no;yes;telephone;1;999;-1;unknown;1.1;93.994;-36.4;4.855;5191.0;no
58;services;married;high.school;no;yes;no;cellular;8;999;-1;unknown;1.4;93.918;-42.7;4.968;5228.1;no
49;admin.;married;basic;unknown;no;yes;telephone;6;999;-1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
50;blue-collar;married;basic;unknown;no;no;cellular;7;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
78;other;married;basic;yes;yes;no;cellular;0;999;4;fail;-1.1;94.199;-37.5;0.882;4963.6;no
36;unemployed;single;university.degree;no;yes;no;telephone;2;999;-1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
54;technician;married;university.degree;no;yes;no;cellular;2;999;3;fail;-3.4;92.649;-30.1;0.716;5017.5;no
31;technician;married;university.degree;no;yes;no;cellular;1;999;1;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
40;entrepreneur;married;professional.course;no;yes;no;cellular;2;999;2;unknown;1.4;93.918;-42.7;4.96;5228.1;no
31;technician;single;high.school;no;unknown;no;cellular;4;999;1;unknown;1.4;93.444;-36.1;4.97;5228.1;no
32;technician;single;high.school;no;yes;no;cellular;5;999;-1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
59;technician;married;university.degree;no;no;no;cellular;2;999;-1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
36;technician;single;professional.course;no;no;no;cellular;3;999;0;fail;-1.8;92.893;-46.2;1.334;5099.1;no
32;entrepreneur;married;high.school;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.859;5191.0;no
49;entrepreneur;married;basic;no;yes;no;telephone;14;999;0;unknown;1.4;94.465;-41.8;4.959;5228.1;no
27;admin.;married;university.degree;no;unknown;no;cellular;2;999;2;unknown;-1.8;92.843;-50.0;1.531;5099.1;yes
34;technician;married;high.school;no;yes;no;cellular;6;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
43;blue-collar;married;basic;unknown;no;no;telephone;12;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
27;services;single;university.degree;no;yes;no;cellular;8;999;-1;unknown;-1.8;92.893;-46.2;1.244;5099.1;no
55;unknown;married;basic;no;yes;no;cellular;3;999;0;unknown;1.4;93.444;-36.1;4.965;5228.1;no
39;blue-collar;married;basic;unknown;no;no;telephone;3;999;0;unknown;1.4;93.918;-42.7;4.966;5228.1;no
36;services;single;high.school;no;unknown;unknown;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
22;student;single;high.school;no;no;no;cellular;1;999;0;unknown;-1.8;92.893;-46.2;1.244;5099.1;no
51;entrepreneur;married;university.degree;no;no;no;cellular;2;999;1;fail;-0.1;93.2;-42.0;4.191;5195.8;no
58;entrepreneur;divorced;high.school;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.864;5191.0;no
26;admin.;single;university.degree;no;yes;yes;cellular;1;999;-1;unknown;-2.9;92.963;-40.8;1.26;5076.2;no
26;admin.;single;university.degree;no;no;no;cellular;3;26;0;success;-3.4;92.379;-29.8;0.77;5017.5;yes
36;admin.;married;university.degree;no;no;no;cellular;2;999;4;fail;-1.8;93.876;-40.0;0.668;5008.7;no
42;blue-collar;married;basic;unknown;no;no;cellular;5;999;1;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
27;blue-collar;single;basic;no;unknown;no;cellular;1;999;0;unknown;-1.8;93.075;-47.1;1.41;5099.1;no
28;admin.;married;high.school;no;yes;no;cellular;4;999;-1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
70;other;married;basic;no;no;no;cellular;2;999;3;fail;-1.8;93.075;-47.1;1.415;5099.1;yes
52;technician;married;professional.course;unknown;yes;no;cellular;0;999;1;unknown;1.4;93.444;-36.1;4.962;5228.1;no
44;technician;married;professional.course;unknown;no;no;telephone;5;999;1;unknown;1.1;93.994;-36.4;4.864;5191.0;no
28;services;single;high.school;no;no;no;cellular;1;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
37;entrepreneur;single;university.degree;no;yes;no;telephone;10;999;1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
35;technician;married;professional.course;no;yes;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
44;technician;divorced;university.degree;unknown;no;no;cellular;2;999;-1;unknown;-1.8;92.893;-46.2;1.313;5099.1;yes
59;other;single;other;unknown;yes;no;cellular;21;999;-1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
25;admin.;single;university.degree;no;yes;yes;cellular;5;999;0;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
31;admin.;married;university.degree;no;no;no;telephone;1;999;1;unknown;1.4;94.465;-41.8;4.864;5228.1;yes
34;admin.;unknown;university.degree;unknown;yes;yes;cellular;1;999;0;unknown;1.4;93.444;-36.1;4.965;5228.1;no
42;admin.;married;university.degree;no;no;no;cellular;4;999;-1;unknown;-1.8;93.075;-47.1;1.406;5099.1;yes
38;technician;divorced;university.degree;no;yes;no;cellular;2;999;2;unknown;1.4;93.444;-36.1;4.966;5228.1;no
39;admin.;married;university.degree;no;yes;no;telephone;4;6;1;success;-0.1;93.2;-42.0;4.286;5195.8;no
45;services;divorced;high.school;no;yes;no;telephone;3;999;-1;unknown;1.1;93.994;-36.4;4.859;5191.0;no
30;technician;single;university.degree;no;yes;yes;cellular;3;999;1;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
28;unemployed;married;high.school;no;no;no;cellular;2;999;-1;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
40;technician;married;university.degree;no;yes;no;cellular;2;20;1;success;-1.7;94.215;-40.3;0.896;4991.6;yes
